30030550015,2715353950,1
25409257415,1585921927,-1
30458602693,-375924815.3,-1
29783663300,-786537380.8,1
29569085493,-908096563.7,1
6571616983,12108801367,1
12461960585,13387666304,-1
31802483614,1229393065,-1
26035971875,-1565378543,-1
24200013447,-1814224014,1
26167592506,-1325974006,-1
22912674497,-10446736569,1
19007882066,-10962608908,1
16563751075,-11407527766,1
-24383626560,-11957572881,-1
-26848779696,-13564594998,-1
-23522161434,-14285695596,-1
23376159704,-3443471196,-1
22048941270,-3692170258,1
19074402235,-4314676101,1
18711006065,-2342147907,1
13957171093,-2836683780,1
20132520397,-1447485628,-1
7907646656,1166459126,-1
7888790876,1420882253,-1
18401178618,3249935461,-1
27337507469,1427234044,-1
24909312252,1147929162,1
24382056873,1313014895,1
24626103558,1724672984,-1
24379998359,1897604928,-1
26744302331,1274496303,-1
18874237049,-1628263274,1
22620316245,-920315014.8,-1
27718631653,-7193486.46,-1
25020325017,-1256056557,-1
23749517177,-1654456436,1
22985705069,-1836187096,1
28828152205,421896129.5,1
27107902362,-23579316.29,1
-17802896931,-368790168.4,-1
-28232485228,-1014855791,1
-36470464734,-4431958166,1
21833846345,-3069755547,-1
20783289110,-3036892464,-1
19624820521,-3544893424,1
27131707865,-24767077.77,-1
72600340.84,-5139129037,-1
-13570778549,-6941712449,1
-93345747575,29906093685,-1
-1.18246E+11,22388410982,1
-1.12133E+11,27677514902,-1
-2507848453,3105318647,1
7811746486,5740046489,-1
27469002040,43672131.74,1
25400249689,-353743930.6,1
24354873407,-821274288.2,1
14625755894,4898597046,-1
11455014533,3254555043,1
19747947047,5057590691,-1
19032516654,2283903590,1
2479492493,-325087465.8,-1
-2272996778,358051563.2,1
23047789284,-150847855.1,-1
24183494501,-965890264.2,-1
23057790219,-1292459474,1
-55941058094,9725138062,1
-80581009677,4423391627,1
-77149369778,161757383.3,1
-2.29328E+11,97268809149,-1
-2.0315E+11,1.08697E+11,-1
-1.59917E+11,1.15235E+11,-1
23310055183,841531176.5,1
23359532481,2407975009,-1
22677220837,3965619948,-1
-3760700237,2775956798,-1
-10896792065,1207988974,1
-6460267872,3253480345,-1
10911553529,1613278188,1
-5867911244,-4673884965,1
-5597956302,-2802016598,1
-23199326286,-1173332213,1
-29710540191,-4945579892,1
-24716917702,-6880508594,-1
-1352004425,2359747243,-1
1903300038,1809884992,-1
14800855182,-872834077.1,1
11932243767,-1025574916,1
12835642108,-519418725.1,1
26577235410,822531016.1,-1
24985036888,676515764.2,1
24384286911,1032708168,1
-8003896179,7064110927,1
-12815824076,6258391009,1
-15474657327,1730741765,1
-1.0676E+11,9116545308,1
-1.32953E+11,3178601150,1
-1.46641E+11,186457466.2,1
18075393438,684569097.3,1
-66699474099,-17786942405,-1
16427476203,-2148868648,1
13428324948,-3180743521,1
11028962166,-4608826412,1
22159948865,-1500480814,1
19923229782,-2467911834,1
19237948542,-1983325823,1
30718168760,-2699916694,1
31111333162,-2714037454,-1
31811442700,-2794025023,-1
20908220591,744433875.6,1
22990001385,-651793318.2,-1
25258853991,-286706243.8,-1
25587656496,-2922902158,-1
21501808601,-3736390434,1
17832567597,-4583575031,1
27995674914,-484628990.9,-1
27313270083,-526473758.2,-1
26862603812,-438938815.8,1
-20942598563,30121329093,-1
-30992816067,27587994937,1
-21456993622,28378833863,-1
21666990259,-845616178.2,-1
18773584478,-524827681.9,1
20028102538,-391369942.8,-1
10838634184,15395608494,-1
6313633937,15525961580,-1
21006769847,3756677281,-1
27884264178,31814153.24,1
22437619196,-853511248.6,1
13622554446,-1973797569,1
1229654587,15670913938,-1
4580172853,13366109276,-1
1395520892,-855018813.2,1
4054811282,-4316950425,1
3888009112,-4044893913,-1
1391851867,-4618341680,1
16818952829,8195490747,-1
13708156619,7894107467,1
14088330730,8459365677,-1
26713819664,-1007512615,-1
25334913669,-1374052817,1
21925458440,-1833599304,1
16787163547,5837661352,-1
10663329393,5620523899,1
12183141379,6349925023,-1
5933833363,-3344841682,-1
5619088497,-2817674230,-1
1775979406,-4001221351,1
22600726262,-1054758635,-1
23955826609,-2215379683,-1
25091026399,-1281320670,-1
-16176872223,-1994335475,1
-9823203355,-1179586616,-1
1802348581,-100500118.2,-1
9849379157,10004912717,1
-17451337059,6727399261,-1
-5280466019,4363173766,-1
26141512251,-60572134.98,-1
23122782410,-837435530.3,1
17550330182,-1577934872,1
21097146718,697871685.4,1
22995804690,1648219509,-1
26381961401,2850599315,-1
20127298072,6191896849,-1
16572520450,5833106798,1
17220364912,6349733619,-1
-2085036827,1686427122,1
1725745349,2068599610,-1
9578466604,3617665017,-1
21863510427,6666636601,-1
17432784762,6137717457,1
22704775251,6360284967,-1
31296750125,220611622.1,-1
28094147941,232246662.4,1
18062727393,-1700259144,1
-46758651772,6016317311,-1
25812891605,-322301992.7,-1
26217791649,-459866658,-1
26484301765,-585120481,1
25779496307,-1401558580,-1
24300360926,-2257602264,1
18898515782,-1760240500,1
-69349972203,4619810351,-1
7171847444,18662402875,-1
-25308808527,16268541222,-1
20988204134,-1634072672,-1
21001364572,-1485855515,-1
23144409769,-1161035462,-1
-96495106897,-12734538096,1
-1.70887E+11,-10099259238,1
-2.60198E+11,-19493789361,1
27367136454,-67998102.28,1
27694959095,-426770697.1,-1
26186110676,-889280517.5,1
-6432704566,12284497445,-1
21478845115,15327472791,-1
26466181334,5675806715,-1
-45601078756,611717278.9,1
-25870262327,2507751908,1
-9264110604,5636102975,-1
19141560362,9134045469,-1
19555215859,8942512785,-1
27869887316,-456398358.8,-1
25266707325,-1165205618,1
28068680698,-642115802.4,-1
18275954207,474389642.9,1
16190196304,55867514.97,1
17251355054,-1580895595,-1
19706966547,-2234419538,1
17613088375,-2819601365,1
14031553846,-4071412064,1
28549927695,498610309.6,-1
26513432470,173335362.1,1
25494763303,-17975947.22,1
30668572391,38504634.27,1
30410656528,3154066.263,-1
31026413771,162220699.3,-1
21637895760,525557073.1,1
25179932123,595007406.8,-1
27872789627,1033416450,-1
23897149913,-1099462661,1
26789386484,-427133349.2,-1
29392900316,-246022487.7,-1
24863308139,-1372607543,-1
27444545632,-804413921,-1
29843359319,-570872695.6,-1
29308488836,2746411849,1
29832080815,3350942246,-1
27558722597,3461087059,1
36544736817,2658414312,-1
28052546344,213473486.7,1
31178531594,3218439594,-1
-367117248.7,5899306679,1
-12192713453,871803363.6,1
-10058429357,349386261.2,1
-77254099963,-24207808490,1
-1.06237E+11,-25188345831,1
-1.11586E+11,-22272993682,1
3126991632,-5428747775,-1
2003758222,-5799424599,-1
961415788.8,-7239962844,1
5660025143,14455192772,1
416001092.5,13845377340,1
8021578253,12348053660,-1
-51244465912,19400755255,1
-47844141963,12043230316,-1
-24481570438,21831569381,-1
21998328188,-326570255.6,-1
18615125579,-1120955945,1
21875336091,-580926160.2,-1
32546799781,-303787211.3,1
32226019872,-658938726.7,1
30898280405,-1202001862,1
16100744200,-1495322733,-1
15563459108,-1434398217,-1
24041975027,230211790.4,-1
25625929923,1023060260,-1
24557716517,542900152.4,1
27596825899,1080980829,-1
28853492773,-326121947.8,1
26956070417,1329318491,1
25791606651,1406118185,1
16980941181,-1431923772,-1
17307742921,-1193836153,-1
21754667049,-1445014074,-1
-12135988003,3603334646,1
-754340445.1,8688514125,-1
3735287492,8790806913,-1
27898753036,-687696402.8,1
28027064165,-829955927.1,-1
26634734984,-869528934.9,1
33281429032,-42675189.39,1
32130561410,-440175424.4,1
17254039949,-18682755915,1
6712312646,-20992597940,1
10623378838,-20207940967,-1
-89120185180,-7959558965,1
-1.13823E+11,-18409684055,1
-1.40103E+11,-27086514198,1
2825326694,18055602644,1
8737939362,16704958164,-1
17801589752,15692567567,-1
19480414500,-681724679.7,1
20604061823,-552727505.9,-1
25786630421,-577976227.5,-1
29679163246,-3661343175,-1
27896064227,-3421319863,1
24751024332,-3633168635,1
-38218734207,-364921509.3,1
-44769799504,-1207031018,-1
-46754100217,-3395035362,1
25470745307,2015671303,1
27051031125,2797593641,-1
28530096951,3107024121,-1
6208327679,18118979783,1
-3429029006,16648717114,1
27211089617,-1163345959,1
25868808665,-1213179016,1
25904285628,-1001805463,-1
28730634840,1144249991,1
27811889736,1075441934,1
27268747186,-871740758.2,1
27328563591,-538946441.3,-1
25818455492,-788537769.2,1
25073114854,-185361489.6,1
23494657957,-712641786.2,1
21867604628,-923590885.8,1
-4010424165,-1210252459,-1
-16432126439,-3656942540,1
-4361618374,-1449982786,-1
-1.69721E+11,-23382861342,-1
-1.24423E+11,-24428556725,-1
-98894993043,-17120468489,-1
32307419058,-644951912.4,-1
31522113198,-1222084026,1
28572271412,-2025758911,-1
27989807786,-536133604.8,-1
26794358802,-772312391.1,1
25445520830,-1210405729,1
21355846694,-2141027893,1
10463990343,-4437927636,1
-1.01622E+11,25536794559,-1
-1.49261E+11,14008107931,1
-1.36244E+11,22540858803,-1
12296536384,-1780171071,-1
8823195843,-2941305747,1
8180966321,-3788182463,1
12563554004,3096817853,-1
11735357587,-126352497.5,1
18994385518,111077769.8,-1
27233748974,103326819,1
26230821085,-204095191.9,1
25436627306,-521538334.2,1
29887128716,-1167240917,-1
27726800667,-1803096908,1
29569128187,-1774043942,-1
19739988770,-222137680.4,-1
15399157218,-1273112374,1
14478093114,-499325562.3,1
-3157325044,-542539819.2,1
-3120964740,-3276350091,1
1023940594,-3808590456,-1
17770279136,3172034684,1
16894861406,2941193741,-1
19807525370,2981263593,-1
26089686744,-1360138855,-1
25263641374,-1334078728,-1
26589922512,-963231217.1,-1
26383250831,1745568515,1
28637170676,2244108439,-1
29233325399,2274184916,-1
22672492795,4248926638,-1
24180793412,2171771778,-1
23681320616,1746127845,1
22495620710,-1180532742,-1
19612647311,-1603479130,1
25411214305,-42320917.28,-1
13229646315,-3838304399,-1
9653265190,-5272828250,1
23989348665,693757661.1,1
23001936646,688582847.1,-1
24083727882,-2388605768,-1
-3415098116,-3757534365,-1
-7406333933,-8544546887,1
-10227556687,-10047216257,1
-8165686369,22784727630,-1
24036027804,265912873.3,-1
19901352304,-281118017.2,1
23135196258,220983899.2,-1
-1.47465E+11,-19870502569,-1
-1.49251E+11,-22102573871,-1
-1.50417E+11,-25749510440,1
19311848208,-2741224391,1
19936700818,-1865426256,-1
26785311780,-25430567.26,-1
23924757540,1323020354,1
17925056188,705692103.6,1
13946971727,-140745716.8,1
20871750607,2706896741,1
20939143943,2649301722,-1
24513255284,3398289867,-1
21131266160,26781370.8,1
21240396518,442215371.6,-1
26363742138,1658963696,-1
17914278785,-5533610348,1
10793737607,-6339799074,1
7857372502,-6548102334,1
30480454457,-269125885.6,-1
28858720488,-853702266.4,1
29123551858,-844927154.3,-1
26911951581,-1285984209,-1
24988086207,3194846689,1
23594743664,2289327406,1
24874449118,1599166665,-1
24421567350,-1751018668,1
24150020172,-1447881418,-1
24681474682,-1084510204,-1
-21863639739,2872450610,-1
-39786273212,-3188041634,1
-54316551635,-9189254946,1
-12542940985,-5325067142,1
-25190741511,-9809183138,1
-30627421706,-15013187296,1
31526280286,2279673793,-1
30740322680,2278485791,1
30844917815,2591400075,-1
-23879834322,1467700685,1
-39202932164,-3732510420,1
-40986965650,-6024267843,1
25380570301,1137169552,1
21541870667,892400077.9,1
21881387776,1206653481,1
24271552290,4847145587,-1
25524144399,5357737805,-1
27780165584,5997178927,-1
20566277567,3959021190,1
5267129886,236994693,1
5813597024,944706057,1
27701169475,-830815992.6,1
21826539677,1781393886,1
14532600339,4414881643,1
-11762286484,1631179870,1
-6769312032,-1454511404,-1
-5622704472,-2887767252,1
12841130757,484128609.6,1
9667116265,67635471.59,1
22028221704,1754504520,-1
-65417266186,-14275311134,1
-64201812827,-14776546540,-1
-73957408535,-17653536764,1
20924415022,-6056448081,-1
13752769934,-8558771917,1
18670781511,-9067660194,-1
27662194741,-1651528060,1
27277887886,-1350836473,-1
25677325777,-2779886213,1
18375463018,-662025823,-1
24218569904,231922722.9,-1
25537816523,181045457.5,-1
-63024122739,-4392149752,-1
-57451156082,-6467454692,-1
-74992671809,-15964682918,1
26298350741,-918108857.5,1
26054343271,-675699186.7,-1
25719037352,-897584680.5,1
-2839845329,-3448200308,1
-12168961691,-6541649575,1
-10509844465,-5272068875,-1
18300011879,-3879470201,1
15495999953,-5118965030,1
15662576538,-5422411648,1
-28170695899,-2966476148,1
-26568001561,-5662712873,-1
-37774877739,-6102252942,1
23969020522,895622604.1,1
23333326389,832704825.7,-1
-9687535865,-5758636325,1
17601347675,-3942732997,-1
15103927256,-4145829966,1
19903180781,-4368892381,-1
25917279015,-796680331.9,-1
25420456221,-1039536264,-1
24191468955,-1459241873,1
30337803065,1149289.457,-1
28255406401,1886695915,-1
25492718046,1104392508,1
-61722107595,-4323938617,1
-71723048202,-10609390657,1
-58977906068,-10891527967,-1
-38680745631,-23831988288,-1
-58580801845,-29047309236,1
-74899353781,-32521782789,1
-28046106917,-1966828056,-1
-26827516857,-6833070274,-1
-12009248464,-4459693648,-1
12769701118,8571202194,-1
15916339611,6439547379,-1
23559953355,6817094693,-1
18787744240,7252061401,1
20382907784,7407875688,-1
5128028250,6805846336,1
-1.14958E+11,-4919609483,-1
-1.31457E+11,-5970685614,1
-1.14727E+11,-8843584888,-1
6929904778,13411796974,-1
12093731841,16185888510,-1
23093828349,15931487277,-1
-2.87058E+11,10597620483,1
-3.59072E+11,2861274435,1
-4.24682E+11,-18357503752,1
27889490154,-1185496736,-1
26491998061,-1691470632,1
25885892375,-1960809877,1
11551761922,3553193918,1
-3285584797,2067193800,1
17945168282,8031182419,-1
21499564952,5437276471,-1
24586752984,6049997498,-1
30269314277,3884531325,-1
14380004499,-3876352237,1
9333125029,3533470608,1
16304726510,6133467756,-1
20110064253,6962723797,-1
-4023140936,9825818974,-1
-14104034526,9666043044,1
-15211981830,12151705607,-1
21585886020,6881611069,-1
23880360128,7640810351,-1
23867886768,8736802650,-1
32323890879,-1883926310,1
32483782038,-2012436358,-1
-11785266942,-12323414199,1
30802828298,1594338519,-1
30758792953,2541919583,-1
29831132105,-215745072.1,1
18096419630,-3071322142,1
18445655969,-3619159958,-1
18454920788,-4311510012,1
1772774284,10135747444,-1
4444405122,9739255374,-1
19968494000,9142953536,-1
4425817101,4672456544,1
-671579755.7,4765640576,1
7583679384,6240337859,-1
19713031843,925597039.4,-1
20581143551,214113496.3,-1
26279945779,1039038084,-1
17019433757,2652700370,-1
18327759896,3063685073,-1
21112815893,3367267252,-1
24561307213,1901613468,-1
22811506653,1178996712,1
16456436360,-92806715.71,1
25691139762,-988309463.9,1
24688790964,-1697770951,1
23394378772,-2173518302,1
23969921013,8529109483,-1
25804807063,7514214732,-1
23889770160,-1505837825,1
25044489744,-3040453654,-1
30251494659,-2232875739,-1
15171893229,-1377782494,1
15056937581,-2152672729,-1
16447435389,-2226845836,-1
21012506185,-1431386592,1
15084152017,-2598523735,1
9975290002,-3708462468,1
-45513238415,26897223353,-1
-34840752983,20755876081,-1
-20417228832,12893464097,-1
18557188715,-2179610485,1
18323246384,-2219700882,-1
16020967998,-2676564933,1
30563189903,-1386400090,1
30344188068,-1523064436,-1
31128550457,-1365427239,-1
12826738135,4175124619,-1
9642286989,3822539669,1
16779822732,5393765519,-1
14378224922,10095411341,-1
7315995064,10077160245,1
6219058017,10696720641,1
-23988934417,-6689058082,1
-24499755493,-6444844938,-1
-29771516935,-7125708784,1
30770467667,-207386990.8,-1
30170317895,-279146949.8,1
30516868775,-64279383.1,-1
16980836849,7548850235,-1
12208478916,7103509046,1
13393039853,8228439901,-1
-91810339557,-18117547056,-1
-1.05491E+11,-25915945919,1
-1.08446E+11,-31121557555,1
-1.76642E+11,-6429081496,-1
-1.65664E+11,-4972838304,-1
-1.6448E+11,-16747880731,1
15485309855,-35499954.9,1
15230758615,956774015.4,-1
20767315141,687212640,-1
30330204236,45294791.28,-1
30031446475,1949563.136,-1
-1.0176E+11,-39899919187,-1
-87262788244,-41668312052,-1
-95520345125,-43626399441,1
19000539512,583418457.8,1
22183185912,-78187764.22,-1
26040509177,-853399630,-1
28653436638,2255336537,-1
26904986164,2110805478,1
27263251184,2401205967,-1
21126832655,252931688.4,1
18958560656,-1034674204,1
8334140532,-3184911000,-1
14847120914,7052459786,-1
9145840103,7350088074,1
10735547010,3879327314,-1
-15486456809,10745488472,1
-8812406750,11545530085,-1
-12833879464,12253260594,1
25371520746,-1856005471,-1
24936577491,-2342247489,-1
29112409547,-1176686621,-1
27395233064,1985651177,-1
27820351008,2322865823,-1
30576149488,1470513009,-1
-3669913167,-2380633944,-1
-2968078505,-3249983944,-1
5614464173,-2707442882,-1
-96498590170,6610016953,-1
-94832663887,10070972277,-1
-49576703582,10289907806,-1
29882014896,2333802018,-1
31042187071,488189952,1
30021807480,204802934.5,1
31831605807,760555652.7,-1
23209782846,6006308635,1
15618529472,3908791049,1
11763554628,2889300620,1
9018343214,-3914877572,1
-4610824074,-6109666955,1
-20379842932,-8227907025,1
29379527155,-778261763.2,1
27301367394,-1143996939,1
28896376079,-795849137.5,-1
24323647810,-1350541920,-1
22040939978,-1779744125,1
19870706466,-2495710375,1
18675650905,-390485060.4,-1
17958325278,-254314812.8,-1
24811132569,1042979078,-1
18573482290,-1518549943,1
19626265991,-1261817022,-1
21238111808,-1322689124,-1
21267663974,-1166917964,-1
19320572575,-952364598.5,1
15914452448,-1660319961,1
26773200558,-449212138.8,1
24931667103,-582803800.2,1
23808641740,-536364841.1,1
21225244371,-930068632.9,1
25757443965,1067709844,-1
30604981995,1353154109,-1
21893155933,4489130698,-1
19651737144,3883481638,1
18555262610,3740781601,1
2459760823,-2964365619,1
3944922655,-1848922906,-1
-54009430024,-13473208268,1
27863400427,2733080499,-1
25768096916,2631543364,1
25606804912,3063902788,1
10094831146,2985797722,-1
9631797736,2549481479,-1
18007799203,2605386512,-1
28535675492,-1483977369,1
29812403872,-1330820070,1
29182549673,-2019758286,1
16623232646,-2850574671,-1
10103046624,-4962426617,1
11501265301,-4771400966,1
28353285086,450883405.4,1
24322749711,-140695745.1,1
23709816265,-781126276.7,-1
24453129586,-683352682.8,-1
22631462657,-2966215036,1
25009565010,-569629596,1
22417652102,-1675421632,1
24692909539,-2357199512,-1
28212433123,-2223977566,-1
-5513685743,11662005234,-1
-13732433707,11156574005,1
-11958310508,12337521886,-1
14080772388,-4592183184,1
11412217101,-5941931601,1
9237710306,-7218569301,1
23434835677,2923657518,1
22429374509,2722832820,1
28206545258,3116131130,-1
25176585801,-1529745940,-1
24057892826,-1806027847,1
24547367872,-1805363982,-1
11401813917,5386612476,-1
6119242657,4635115661,1
9979293202,5934048030,-1
14205905744,-1685257729,1
12728414044,-2619329388,1
23011098044,-324013598.2,-1
22665558770,742113130.6,-1
29504500353,388100413.9,1
21316975487,-867337707.2,1
20274222149,-411413279.8,1
20948767909,245885846.3,-1
24840557812,2108799302,-1
5914375256,659160895,1
-1141617494,-1284369988,1
-474515161.7,-1004114515,-1
18266820583,589205989.1,-1
16661767728,799924913.7,-1
19860702631,1847400239,-1
13278708978,59728044.06,-1
11369647958,-227699580.5,-1
10366692685,-417872295.8,1
-1.57733E+11,-10853624611,-1
-1.47519E+11,-14900466520,-1
-1.55001E+11,-37668425669,1
24748090820,-852557812,1
21251304722,-1238091911,1
17661413107,-1783276365,1
27594713184,-539292869.9,-1
28241688366,-550072054.6,-1
31423536721,-645512467.8,-1
2.74248E+11,47130723330,-1
4827816149,-9601880999,1
-4335777103,-11288982156,1
11150293228,1816587669,1
8151815746,1999801550,1
7942849815,2069093113,1
28302138425,-697035220.5,1
29716988307,-2538596356,-1
-8834393661,7322370852,-1
-15373968589,5642371207,1
-12747722737,3902133697,-1
23117555419,-352400775.9,1
21252282609,-612102511.3,1
24951543331,266441611.9,-1
-11279998727,-6666310198,1
-13475827547,-6538874949,-1
-13703679113,-6547844235,1
-6141408466,961500495.8,1
-14965920992,-4271958261,1
-21894757219,-3499170048,1
23457894305,-2105515906,1
24527843751,-1785216663,-1
22941889716,-1779864448,1
24306642467,-1487813504,1
24266447386,-1448442049,-1
23547874836,-1494533099,1
26617075224,1838425746,1
25161576346,714897591.9,1
21649553465,778106811.8,1
28626359981,-1309153536,1
28699607565,-1155988081,-1
25906341323,-1551673007,1
-14465310067,-2098389700,1
-23129025233,-3944057484,1
-22554982205,-3915738220,1
24214194608,1696036437,1
22827149128,1296170797,1
22563361703,-4602140611,1
11235848870,-7379002202,1
13093871107,-137683715.8,-1
26713890517,1052790802,1
23652094704,918689183.7,1
22754911410,1258479308,1
29037521025,-983577876.9,-1
23271635042,-1700237476,1
-7230697004,12417335337,1
-73852978431,-1333332058,1
-35337689292,6097665355,-1
-62746497547,-14861880441,1
-64831298117,-19788384909,-1
-49877754524,-17091082193,-1
29607799185,-286641034.2,-1
29769639745,93374979.89,-1
31857125756,149196145.3,-1
-68546065511,-5186488083,1
-69235278740,-6002197537,-1
-49296176480,-5910216444,-1
26571355676,-544888603.9,-1
26029317694,-755934508.8,1
26955647371,-542200071.9,-1
8135009290,-2825345554,-1
-7377868196,-4265942794,1
2634444241,-3832371466,-1
18316413101,-728862938.2,-1
4339557218,12997017079,1
5421890646,14462326955,-1
-3509577606,12470677327,1
27049516189,1112228762,-1
26025164715,1083028894,-1
22034069120,536275060.7,1
24317766526,-2656493554,-1
24797341505,-2859372659,-1
22722493230,-3091774052,1
26800899725,-2679856709,1
28265988536,-2847825056,-1
25628148973,-3581714410,1
18541106590,-2562817429,1
7591579991,-5133637760,1
5357021743,-5992175905,1
-94212398908,-70763987347,-1
-1.33199E+11,-1.05396E+11,-1
-1.33798E+11,-1.15437E+11,-1
23953119728,-954196951.3,1
13914930160,2540863294,1
7996830092,2445710707,1
19724074115,5369176146,-1
25088177372,1752813510,-1
22606861061,1432659560,1
19785112761,5175709663,-1
13314838515,-1130521384,-1
16206457098,-617992308.3,-1
22623925875,660135689.6,-1
22305848924,229154920.5,1
19707151405,-651883507.1,1
23247016385,79845506.8,-1
13618120914,325527192.2,1
10775517590,-6410906.697,1
10477706110,-637413402.5,1
8737278066,-2678225785,-1
3858936513,-8681063276,1
17029719794,-8160907664,-1
-2.40177E+11,20739881244,-1
-2.55246E+11,17548148145,-1
-1.75017E+11,39309792659,-1
25683541551,-2200841815,-1
25714464665,-1907176468,-1
26013837311,-1694857239,1
15476263643,2358920681,-1
14042880836,541603982.4,1
17494967462,808080896.8,-1
25482513802,-2037927136,1
24613285655,-2553772969,1
26799214429,-2424392311,-1
16096837416,-4670591328,1
20497659357,-3689018693,-1
28359055519,-2154303968,-1
25406007948,1571988642,1
25169104123,2011677847,-1
26471169219,541043516.5,-1
19656582347,6048468416,-1
15411532947,5836772501,1
15185191108,6184721226,1
22792046066,-84007803.95,-1
23344161122,-178049413.1,-1
22425543906,-494736089.3,1
-4.38091E+11,79707815015,-1
-3.87456E+11,90535182946,-1
-3.19537E+11,1.00853E+11,-1
28060610353,-211906203.5,-1
27449336367,-428835182.7,1
26457122706,-544458248,1
18340932854,6013541872,1
16657479662,4492898806,1
21947445954,4215762721,-1
28536041605,-100492482.5,-1
28007930313,-307214718.4,-1
28373452806,-240141203.2,-1
-9009514270,3303636064,1
-21443607097,26895057184,1
-1218949739,21282741759,-1
10761615507,-3988999766,-1
12175526302,-4003221222,-1
12648802264,-4507148615,1
18179872946,1684774186,1
15188786209,1433352558,1
16004036876,-3304371109,-1
13871512398,-4312633067,1
11797088337,-5460446721,1
